Frequency,Inductance,Permeability
24590.97945634721,0.004188790204786391,Non permeable
518.5386101182926,9.420589170564593,ferromagnetique
30727.5867027581,0.0026827694843135318,diamagnetique
27130.08888691416,0.0034414212019032767,diamagnetique
29357.371719942974,0.002939042860887786,diamagnetique
789.9760748179781,4.058937708438014,ferromagnetique
2939.184217778052,0.2932153143350474,paramagnetique
389.4508976251318,16.700706546483342,ferromagnetique
27841.890674481856,0.003267704796975316,diamagnetique
429.1808994798936,13.751798242313725,ferromagnetique
3377.8308061744783,0.22200588085367873,paramagnetique
2960.406040066983,0.28902652413026103,paramagnetique
389.49974690693267,16.696517756278553,ferromagnetique
25670.81011902269,0.0038438029397499193,diamagnetique
24590.97945634721,0.004188790204786391,Non permeable
369.7578111925912,18.52701907577021,ferromagnetique
28149.15835040982,0.0031967556027860983,diamagnetique
25856.435189010273,0.0037888112109761268,diamagnetique
24590.97945634721,0.004188790204786391,Non permeable
364.2408632418001,19.092505753416372,ferromagnetique
707.2332598864184,5.064247357586748,ferromagnetique
25474.184294081355,0.003903369734961486,diamagnetique
466.98280791251864,11.615515237872662,ferromagnetique
24590.97945634721,0.004188790204786391,Non permeable
25102.23355569247,0.004019902607024088,diamagnetique
24590.97945634721,0.004188790204786391,Non permeable
3625.7421148087215,0.192684349420174,paramagnetique
24590.97945634721,0.004188790204786391,Non permeable
24590.97945634721,0.004188790204786391,Non permeable
404.10941699995675,15.511090128324007,ferromagnetique
496.1045940758077,10.291857533160163,ferromagnetique
29223.75997050421,0.0029659790494131937,diamagnetique
28048.147989324196,0.0032198221439920273,diamagnetique
24590.97945634721,0.004188790204786391,Non permeable
24590.97945634721,0.004188790204786391,Non permeable
468.84634184937005,11.523361853367362,ferromagnetique
486.21186972404473,10.71492534384359,ferromagnetique
30822.41187784997,0.0026662877913634863,diamagnetique
24590.97945634721,0.004188790204786391,Non permeable
411.4528755754251,14.962358611496994,ferromagnetique
26190.4171239915,0.0036927969859024416,diamagnetique
812.0656850259152,3.84112061778912,ferromagnetique
2878.156446247356,0.3057816849494066,paramagnetique
479.9667729065024,10.995574287564278,ferromagnetique
3026.9403259239184,0.2764601535159018,paramagnetique
3098.1721969996684,0.2638937829015427,paramagnetique
30700.80568286429,0.002687452008980862,diamagnetique
31684.3640733418,0.0025231918509008204,diamagnetique
493.0042225310823,10.421710029508542,ferromagnetique
2496.8356687881746,0.40631264986427995,paramagnetique
3073.872432043401,0.26808257310632905,paramagnetique
24590.97945634721,0.004188790204786391,Non permeable
396.628700908826,16.101709547198887,ferromagnetique
657.9268706234735,5.851739916086588,ferromagnetique
416.73640755048575,14.585367493066215,ferromagnetique
30082.48875836105,0.002799063410230697,diamagnetique
2244.839026564582,0.5026548245743669,ferromagnetique
24590.97945634721,0.004188790204786391,Non permeable
29896.254770697822,0.00283404467210163,diamagnetique
8694.224164801095,0.03351032163829113,paramagnetique
24590.97945634721,0.004188790204786391,Non permeable
24590.97945634721,0.004188790204786391,Non permeable
838.5454395631749,3.6023595761162963,ferromagnetique
649.8368245024228,5.998347573254112,ferromagnetique
24916.966882784476,0.004079903709302957,diamagnetique
2683.095827900359,0.3518583772020569,paramagnetique
2116.454531141366,0.5654866776461628,ferromagnetique
4822.6878502412965,0.10890854532444617,paramagnetique
28056.076455850693,0.0032180025991194387,diamagnetique
26527.02344152993,0.0035996744122660674,diamagnetique
379.2213910185737,17.613862811126776,ferromagnetique
2878.156446247356,0.3057816849494066,paramagnetique
3989.1836344060307,0.15917402778188286,paramagnetique
3549.402152189654,0.2010619298297468,paramagnetique
5498.710169769318,0.08377580409572784,paramagnetique
352.2354516836024,20.41616345812887,ferromagnetique
26638.374475913588,0.003569643321561091,diamagnetique
24590.97945634721,0.004188790204786391,Non permeable
805.0725241591209,3.9081412610657025,ferromagnetique
24590.97945634721,0.004188790204786391,Non permeable
24590.97945634721,0.004188790204786391,Non permeable
28378.42082798822,0.0031453125948822007,diamagnetique
405.31522561698733,15.418936743818707,ferromagnetique
538.6751852398007,8.729438786774839,ferromagnetique
25794.601524603077,0.0038069977201777823,diamagnetique
27003.270404154828,0.003473821770427808,diamagnetique
5964.188572700794,0.07120943348136866,paramagnetique
24590.97945634721,0.004188790204786391,Non permeable
24590.97945634721,0.004188790204786391,Non permeable
4280.740061415642,0.1382300767579509,paramagnetique
24590.97945634721,0.004188790204786391,Non permeable
586.3310686070822,7.368081970219262,ferromagnetique
3989.1836344060307,0.15917402778188286,paramagnetique
562.5297343719577,8.004778081346794,ferromagnetique
369.8414384267696,18.51864149536064,ferromagnetique
24590.97945634721,0.004188790204786391,Non permeable
24903.725787163294,0.004084243361708551,diamagnetique
24590.97945634721,0.004188790204786391,Non permeable
3750.089210171401,0.18011797880581484,paramagnetique
645.5681872359548,6.077934587145053,ferromagnetique
29746.68238004235,0.0028626166349364837,diamagnetique
484.3221934342306,10.798701147939317,ferromagnetique
611.7234775688825,6.769084970934807,ferromagnetique
24590.97945634721,0.004188790204786391,Non permeable
401.1947391119522,15.737284799382472,ferromagnetique
27788.511999212875,0.003280270657254668,diamagnetique
4156.634183094678,0.1466076571675237,paramagnetique
925.4937206399823,2.9572858845791923,ferromagnetique
31502.14213542942,0.0025524667295467457,diamagnetique
26922.351089704087,0.0034947353763050463,diamagnetique
24590.97945634721,0.004188790204786391,Non permeable
