Frequency,Inductance,Permeability
8694.224164801095,0.03351032163829113,paramagnetique
24590.97945634721,0.004188790204786391,Non permeable
24590.97945634721,0.004188790204786391,Non permeable
3174.6817967120487,0.25132741228718347,paramagnetique
26642.60221635595,0.003568510524702507,diamagnetique
24590.97945634721,0.004188790204786391,Non permeable
24590.97945634721,0.004188790204786391,Non permeable
29141.874853326488,0.002982670546452471,diamagnetique
28156.301353910323,0.0031951338315365898,diamagnetique
3477.6896659204376,0.20943951023931962,paramagnetique
595.893300824405,7.133509718751225,ferromagnetique
26698.084939568806,0.003553694109619482,diamagnetique
4918.195891269442,0.10471975511965981,paramagnetique
375.0961628284907,18.00342030017191,ferromagnetique
24590.97945634721,0.004188790204786391,Non permeable
4042.732119470326,0.1549852375770965,paramagnetique
3098.1721969996684,0.2638937829015427,paramagnetique
24590.97945634721,0.004188790204786391,Non permeable
25204.364158808155,0.003987390517448477,diamagnetique
3026.9403259239184,0.2764601535159018,paramagnetique
24590.97945634721,0.004188790204786391,Non permeable
28396.72306163788,0.003141259472653132,diamagnetique
24590.97945634721,0.004188790204786391,Non permeable
25665.969037923336,0.003845253102543865,diamagnetique
728.6416039630811,4.7710320432517,ferromagnetique
26693.582126539703,0.0035548931221522214,diamagnetique
24590.97945634721,0.004188790204786391,Non permeable
2960.406040066983,0.28902652413026103,paramagnetique
29654.392508429097,0.002880462330217988,diamagnetique
5127.573672429801,0.096342174710087,paramagnetique
30899.91031574639,0.002652930211107945,diamagnetique
2982.094286350397,0.2848377339254746,paramagnetique
3549.402152189654,0.2010619298297468,paramagnetique
1145.3160961654012,1.9310322844065264,ferromagnetique
391.3201939674961,16.541532518701462,ferromagnetique
29972.47681013835,0.002819648665149521,diamagnetique
4489.678053129164,0.12566370614359174,paramagnetique
24590.97945634721,0.004188790204786391,Non permeable
24590.97945634721,0.004188790204786391,Non permeable
26832.579782050623,0.00351815852614676,diamagnetique
24590.97945634721,0.004188790204786391,Non permeable
31193.150676921814,0.002603285366601393,diamagnetique
8694.224164801095,0.03351032163829113,paramagnetique
28513.276630864,0.003115630941459137,diamagnetique
358.88724920310705,19.666370011472104,ferromagnetique
24590.97945634721,0.004188790204786391,Non permeable
406.19898840104565,15.351916100542125,ferromagnetique
24590.97945634721,0.004188790204786391,Non permeable
3937.7081406037037,0.16336281798666927,paramagnetique
417.75745382092333,14.514158059584846,ferromagnetique
27321.882622059653,0.003393274713930092,diamagnetique
24590.97945634721,0.004188790204786391,Non permeable
28568.55194706719,0.0031035861671963876,diamagnetique
2667.266215837284,0.3560471674068433,paramagnetique
24590.97945634721,0.004188790204786391,Non permeable
599.958466133128,7.037167544041138,ferromagnetique
1116.6188568113016,2.0315632493213998,ferromagnetique
372.0358614713878,18.300824404711747,ferromagnetique
24590.97945634721,0.004188790204786391,Non permeable
7414.4592803674095,0.046076692252650306,paramagnetique
14197.608608758615,0.012566370614359175,paramagnetique
742.7976993103927,4.590914064445885,ferromagnetique
28532.599863715765,0.0031114123510506088,diamagnetique
2636.4297319088546,0.36442474781641604,paramagnetique
1268.1829338795012,1.5749851169996831,ferromagnetique
27515.5784628645,0.0033456689695393112,diamagnetique
24590.97945634721,0.004188790204786391,Non permeable
24590.97945634721,0.004188790204786391,Non permeable
24590.97945634721,0.004188790204786391,Non permeable
24590.97945634721,0.004188790204786391,Non permeable
518.7693280874923,9.412211590155023,ferromagnetique
8694.224164801095,0.03351032163829113,paramagnetique
2878.156446247356,0.3057816849494066,paramagnetique
3073.872432043401,0.26808257310632905,paramagnetique
24590.97945634721,0.004188790204786391,Non permeable
27842.841277108146,0.0032674816706281143,diamagnetique
463.5683537064399,11.787255636268904,ferromagnetique
772.6291766702462,4.243244477448615,ferromagnetique
25704.69892860825,0.0038336743606682913,diamagnetique
24849.281029138634,0.004102160116947187,diamagnetique
2683.095827900359,0.3518583772020569,paramagnetique
438.5655945606589,13.169556403848414,ferromagnetique
24590.97945634721,0.004188790204786391,Non permeable
27662.033711183318,0.003310335799965397,diamagnetique
577.2148721294633,7.602654221687299,ferromagnetique
362.771423467976,19.24749099099347,ferromagnetique
596.2435173111911,7.125132138341652,ferromagnetique
10039.225323885723,0.02513274122871835,paramagnetique
348.85208952039704,20.814098527583578,ferromagnetique
364.0013623743208,19.117638494645092,ferromagnetique
607.6015572681514,6.86123835544011,ferromagnetique
24590.97945634721,0.004188790204786391,Non permeable
30761.669371712964,0.002676827980328662,diamagnetique
423.73055859748655,14.107845409720568,ferromagnetique
24701.162439679796,0.00415150418350225,diamagnetique
2536.3658677590024,0.3937462792499208,paramagnetique
24590.97945634721,0.004188790204786391,Non permeable
25159.663674777847,0.004001571678531533,diamagnetique
28359.22158980711,0.0031495727997488602,diamagnetique
24590.97945634721,0.004188790204786391,Non permeable
409.33830412206345,15.117343849074086,ferromagnetique
24590.97945634721,0.004188790204786391,Non permeable
433.2917944571492,13.492093249616968,ferromagnetique
24883.76841355246,0.004090797309335737,diamagnetique
3050.1356101567035,0.27227136331111546,paramagnetique
26707.6103017467,0.003551159686907664,diamagnetique
2784.38012855435,0.32672563597333854,paramagnetique
24752.763400627067,0.004134213320841038,diamagnetique
26180.82040472959,0.0036955047109122584,diamagnetique
9294.516590999003,0.029321531433504744,paramagnetique
27761.496882900876,0.003286657921666836,diamagnetique
24590.97945634721,0.004188790204786391,Non permeable
3050.1356101567035,0.27227136331111546,paramagnetique
24590.97945634721,0.004188790204786391,Non permeable
3228.953792939671,0.24294983187761074,paramagnetique
3315.8469934611403,0.23038346126325152,paramagnetique
3937.7081406037037,0.16336281798666927,paramagnetique
24590.97945634721,0.004188790204786391,Non permeable
2621.407217989662,0.36861353802120245,paramagnetique
26339.414906495913,0.00365113605184856,diamagnetique
2982.094286350397,0.2848377339254746,paramagnetique
24590.97945634721,0.004188790204786391,Non permeable
24590.97945634721,0.004188790204786391,Non permeable
24590.97945634721,0.004188790204786391,Non permeable
618.8490975895425,6.614099733357713,ferromagnetique
24590.97945634721,0.004188790204786391,Non permeable
3512.997065192458,0.20525072003453318,paramagnetique
30102.41944924936,0.0027953581399990267,diamagnetique
742.1208903322137,4.599291644855458,ferromagnetique
390.18557267470436,16.637874693411547,ferromagnetique
417.8177493330828,14.509969269380061,ferromagnetique
1170.9990217308195,1.8472564803107983,ferromagnetique
26753.194034511514,0.0035390686291004447,diamagnetique
24590.97945634721,0.004188790204786391,Non permeable
3750.089210171401,0.18011797880581484,paramagnetique
31449.272830421378,0.0025610558357210536,diamagnetique
24590.97945634721,0.004188790204786391,Non permeable
24590.97945634721,0.004188790204786391,Non permeable
3315.8469934611403,0.23038346126325152,paramagnetique
398.18553811528096,15.976045841055296,ferromagnetique
352.2354516836024,20.41616345812887,ferromagnetique
640.5117265068099,6.17427676185514,ferromagnetique
5964.188572700794,0.07120943348136866,paramagnetique
24590.97945634721,0.004188790204786391,Non permeable
1169.6736121134018,1.8514452705155848,ferromagnetique
24590.97945634721,0.004188790204786391,Non permeable
24590.97945634721,0.004188790204786391,Non permeable
2820.7787992869016,0.3183480555637657,paramagnetique
403.7280017030796,15.540411659757511,ferromagnetique
403.2391938268809,15.578110771600588,ferromagnetique
25457.913626581794,0.003908360774480104,diamagnetique
5366.191655800718,0.08796459430051423,paramagnetique
26353.175207069115,0.0036473241686486506,diamagnetique
24590.97945634721,0.004188790204786391,Non permeable
486.30693510176894,10.710736553638801,ferromagnetique
27261.33640109192,0.0034083640775064167,diamagnetique
27749.006039743334,0.0032896174776459613,diamagnetique
3228.953792939671,0.24294983187761074,paramagnetique
24590.97945634721,0.004188790204786391,Non permeable
6820.310564903188,0.05445427266222309,paramagnetique
417.75745382092333,14.514158059584846,ferromagnetique
24590.97945634721,0.004188790204786391,Non permeable
