Frequency,Inductance,Permeability
26173.31561002249,0.003697624272740562,diamagnetique
5019.612661942861,0.1005309649148734,paramagnetique
24716.16875316239,0.0041464645787309415,diamagnetique
2549.965782234031,0.38955748904513443,paramagnetique
24590.97945634721,0.004188790204786391,Non permeable
3026.9403259239184,0.2764601535159018,paramagnetique
375.13980657322253,17.999231509967125,ferromagnetique
435.1193240003258,13.378995914087731,ferromagnetique
24590.97945634721,0.004188790204786391,Non permeable
486.0219061029145,10.723302924253163,ferromagnetique
349.6269260094837,20.721945143078276,ferromagnetique
3286.107854673134,0.23457225146803795,paramagnetique
3989.1836344060307,0.15917402778188286,paramagnetique
24590.97945634721,0.004188790204786391,Non permeable
3549.402152189654,0.2010619298297468,paramagnetique
451.686101422342,12.415574166986863,ferromagnetique
433.763386381109,13.462771718183463,ferromagnetique
31015.259754485873,0.00263323378025175,diamagnetique
26155.777470850066,0.0037025846445596458,diamagnetique
24590.97945634721,0.004188790204786391,Non permeable
418.42214390526124,14.468081367332196,ferromagnetique
364.36079109334327,19.07993938280201,ferromagnetique
24590.97945634721,0.004188790204786391,Non permeable
2749.355084884659,0.33510321638291135,paramagnetique
963.0570817311565,2.731091213520727,ferromagnetique
24590.97945634721,0.004188790204786391,Non permeable
25322.526419277696,0.003950264696224451,diamagnetique
26452.33157778157,0.00362003148218308,diamagnetique
2878.156446247356,0.3057816849494066,paramagnetique
3989.1836344060307,0.15917402778188286,paramagnetique
24590.97945634721,0.004188790204786391,Non permeable
681.5070217940538,5.453804846631882,ferromagnetique
24595.637919546265,0.00418720362450334,diamagnetique
4156.634183094678,0.1466076571675237,paramagnetique
352.38007720876203,20.399408297309726,ferromagnetique
580.0985613790282,7.527255998001145,ferromagnetique
24704.97499295015,0.004150222934721008,diamagnetique
4732.536202919539,0.11309733552923257,paramagnetique
27118.565788874726,0.003444346449455222,diamagnetique
350.9775280891456,20.562771115296396,ferromagnetique
28737.828856263575,0.0030671312092612406,diamagnetique
