Frequency,Inductance,Permeability
24590.97945634721,0.004188790204786391,Non permeable
31390.939662411638,0.002570582999316137,diamagnetique
24590.97945634721,0.004188790204786391,Non permeable
31422.127106817003,0.0025654827635151803,diamagnetique
2484.0640470860276,0.41050144006906636,paramagnetique
545.121887784525,8.524188066740306,ferromagnetique
7414.4592803674095,0.046076692252650306,paramagnetique
24590.97945634721,0.004188790204786391,Non permeable
449.86844374127156,12.516105131901737,ferromagnetique
4647.258295499501,0.11728612573401898,paramagnetique
1571.0600485055195,1.0262536001726659,ferromagnetique
3707.2296401837048,0.18430676901060122,paramagnetique
955.0345050919759,2.7771679057733776,ferromagnetique
24590.97945634721,0.004188790204786391,Non permeable
25645.42732313567,0.0038514155833506447,diamagnetique
564.3042805286008,7.954512598889356,ferromagnetique
24869.585804309732,0.0040954644335467125,diamagnetique
3410.155282451594,0.21781709064889235,paramagnetique
3123.0575140151705,0.2597049926967563,paramagnetique
27475.76693094966,0.0033553715344120843,diamagnetique
384.46878678680747,17.13634072778113,ferromagnetique
27476.8131656546,0.003355116014291077,diamagnetique
24590.97945634721,0.004188790204786391,Non permeable
27312.89896507982,0.0033955072875907484,diamagnetique
24590.97945634721,0.004188790204786391,Non permeable
24590.97945634721,0.004188790204786391,Non permeable
31189.621197598655,0.0026038745857967977,diamagnetique
24637.841036164802,0.004172871062385774,diamagnetique
399.7080409474095,15.854570925116493,ferromagnetique
2592.116832548878,0.37699111843077526,paramagnetique
495.8019989917996,10.304423903774524,ferromagnetique
24590.97945634721,0.004188790204786391,Non permeable
24590.97945634721,0.004188790204786391,Non permeable
415.3668335993477,14.681709667776301,ferromagnetique
24590.97945634721,0.004188790204786391,Non permeable
357.0289944999963,19.87162073150664,ferromagnetique
26592.97585267431,0.003581841672144946,diamagnetique
24590.97945634721,0.004188790204786391,Non permeable
2509.8063309714307,0.4021238596594936,paramagnetique
27865.40534801232,0.0032621921127266185,diamagnetique
457.5907455158472,12.0972261114231,ferromagnetique
2536.3658677590024,0.3937462792499208,paramagnetique
2802.402194552442,0.3225368457685521,paramagnetique
24590.97945634721,0.004188790204786391,Non permeable
24590.97945634721,0.004188790204786391,Non permeable
26161.586819823246,0.0037009404615612855,diamagnetique
30578.40885966562,0.0027090093050794184,diamagnetique
26900.904900253663,0.003500309808310935,diamagnetique
10039.225323885723,0.02513274122871835,paramagnetique
4918.195891269442,0.10471975511965981,paramagnetique
24590.97945634721,0.004188790204786391,Non permeable
27064.89306544187,0.0034580210470533876,diamagnetique
27661.457352049973,0.003310473750914662,diamagnetique
3794.4705089633558,0.17592918860102846,paramagnetique
24590.97945634721,0.004188790204786391,Non permeable
24590.97945634721,0.004188790204786391,Non permeable
24590.97945634721,0.004188790204786391,Non permeable
27476.30836109225,0.003355239298205888,diamagnetique
24590.97945634721,0.004188790204786391,Non permeable
4647.258295499501,0.11728612573401898,paramagnetique
2749.355084884659,0.33510321638291135,paramagnetique
536.6191655800718,8.796459430051423,ferromagnetique
28249.245051261303,0.0031741436054031355,diamagnetique
26995.532443258915,0.003475813518472819,diamagnetique
3512.997065192458,0.20525072003453318,paramagnetique
24590.97945634721,0.004188790204786391,Non permeable
30859.62067104347,0.0026598619482492663,diamagnetique
31449.657710098345,0.0025609931519029743,diamagnetique
28793.726746954682,0.003055234190825024,diamagnetique
24590.97945634721,0.004188790204786391,Non permeable
29352.19612166746,0.002940079420209265,diamagnetique
6820.310564903188,0.05445427266222309,paramagnetique
25356.770510782968,0.003939602306624791,diamagnetique
2471.486426789136,0.41469023027385277,paramagnetique
