Frequency,Inductance,Permeability
17388.44832960219,0.008377580409572783,paramagnetique
25589.62365680236,0.003868231575331898,diamagnetique
2784.38012855435,0.32672563597333854,paramagnetique
29604.77425980801,0.0028901258572045794,diamagnetique
30702.391017530033,0.002687174480052706,diamagnetique
27142.79672583997,0.0034381995155614484,diamagnetique
479.7840328378545,11.00395186797385,ferromagnetique
26283.15189198445,0.003666784387467858,diamagnetique
447.3305892324317,12.658523998864476,ferromagnetique
10997.420339538636,0.02094395102393196,paramagnetique
24590.97945634721,0.004188790204786391,Non permeable
29715.06060984176,0.002868712477802124,diamagnetique
379.2213910185737,17.613862811126776,ferromagnetique
26617.636003975345,0.0035752078868555755,diamagnetique
24590.97945634721,0.004188790204786391,Non permeable
24590.97945634721,0.004188790204786391,Non permeable
24590.97945634721,0.004188790204786391,Non permeable
27136.51267896957,0.0034397920789690823,diamagnetique
24590.97945634721,0.004188790204786391,Non permeable
389.2556841303479,16.717461707302487,ferromagnetique
376.5886519933289,17.86100143320917,ferromagnetique
1412.7148577760327,1.2692034320502765,ferromagnetique
24590.97945634721,0.004188790204786391,Non permeable
608.5310385477385,6.840294404416178,ferromagnetique
26099.457121648844,0.0037185815945995062,diamagnetique
25166.00558654964,0.003999555115606792,diamagnetique
25297.361873977366,0.003958127655037811,diamagnetique
2939.184217778052,0.2932153143350474,paramagnetique
24590.97945634721,0.004188790204786391,Non permeable
1018.4543081258583,2.442064689390466,ferromagnetique
24778.298730700753,0.004125696666331054,diamagnetique
26153.204182932262,0.0037033132960088734,diamagnetique
2858.6432961981313,0.309970475154193,paramagnetique
24590.97945634721,0.004188790204786391,Non permeable
391.71717118747625,16.50802219706317,ferromagnetique
368.8416399630592,18.61917246027551,ferromagnetique
31706.050219071156,0.002519741431007642,diamagnetique
4566.43024625133,0.12147491593880537,paramagnetique
24590.97945634721,0.004188790204786391,Non permeable
689.7680145844236,5.323952350283503,ferromagnetique
25211.600141314408,0.003985102003640349,diamagnetique
7776.350497646632,0.04188790204786392,paramagnetique
656.2846901006174,5.881061447520093,ferromagnetique
366.2958918869333,18.878877452972265,ferromagnetique
7776.350497646632,0.04188790204786392,paramagnetique
24590.97945634721,0.004188790204786391,Non permeable
373.9235094178668,18.116517635701143,ferromagnetique
24590.97945634721,0.004188790204786391,Non permeable
26574.869290021416,0.0035867242500489233,diamagnetique
6147.744864086802,0.06702064327658226,paramagnetique
24590.97945634721,0.004188790204786391,Non permeable
4647.258295499501,0.11728612573401898,paramagnetique
24590.97945634721,0.004188790204786391,Non permeable
24590.97945634721,0.004188790204786391,Non permeable
2858.6432961981313,0.309970475154193,paramagnetique
24590.97945634721,0.004188790204786391,Non permeable
3840.465770223172,0.17174039839624206,paramagnetique
24590.97945634721,0.004188790204786391,Non permeable
2496.8356687881746,0.40631264986427995,paramagnetique
24590.97945634721,0.004188790204786391,Non permeable
2606.6386091007994,0.3728023282259888,paramagnetique
24590.97945634721,0.004188790204786391,Non permeable
3750.089210171401,0.18011797880581484,paramagnetique
30157.151732571496,0.0027852207438441353,diamagnetique
24590.97945634721,0.004188790204786391,Non permeable
