Frequency,Inductance,Permeability
27835.408283574336,0.003269226959407732,diamagnetique
24590.97945634721,0.004188790204786391,Non permeable
24590.97945634721,0.004188790204786391,Non permeable
3201.4728353736546,0.24713862208239706,paramagnetique
742.4590634599642,4.595102854650672,ferromagnetique
26869.311773182293,0.0035085460256908925,diamagnetique
29666.702075899706,0.002878072452893944,diamagnetique
27320.536033171156,0.003393609221176071,diamagnetique
25857.39730399074,0.003788529264253968,diamagnetique
27245.2671960407,0.003412385756015756,diamagnetique
449.71796089921514,12.52448271231131,ferromagnetique
24590.97945634721,0.004188790204786391,Non permeable
31602.113054449957,0.0025363431978816715,diamagnetique
10997.420339538636,0.02094395102393196,paramagnetique
3257.1547981853637,0.23876104167282433,paramagnetique
24590.97945634721,0.004188790204786391,Non permeable
2651.7135105667016,0.3602359576116297,paramagnetique
28410.2118894207,0.0031382773161401254,diamagnetique
24590.97945634721,0.004188790204786391,Non permeable
691.4018929444626,5.298819609054785,ferromagnetique
24590.97945634721,0.004188790204786391,Non permeable
26661.886816998423,0.003563350168799858,diamagnetique
2313.324754857815,0.4733332931408622,ferromagnetique
26368.613021562895,0.0036430546811974597,diamagnetique
4566.43024625133,0.12147491593880537,paramagnetique
416.1988755936274,14.623066604909292,ferromagnetique
24590.97945634721,0.004188790204786391,Non permeable
25954.672747584875,0.0037601844447726234,diamagnetique
6572.215709346268,0.05864306286700949,paramagnetique
470.559967232451,11.439586049271636,ferromagnetique
24590.97945634721,0.004188790204786391,Non permeable
24590.97945634721,0.004188790204786391,Non permeable
2878.156446247356,0.3057816849494066,paramagnetique
27459.17041605416,0.003359428780261564,diamagnetique
546.6011900641008,8.478111374487657,ferromagnetique
399.12848637507915,15.900647617369142,ferromagnetique
24590.97945634721,0.004188790204786391,Non permeable
3123.0575140151705,0.2597049926967563,paramagnetique
26379.50440530997,0.003640047064756462,diamagnetique
3257.1547981853637,0.23876104167282433,paramagnetique
3989.1836344060307,0.15917402778188286,paramagnetique
25847.770325720816,0.003791351858268093,diamagnetique
25256.475438037203,0.003970953254987207,diamagnetique
29264.87499099527,0.002957650934114744,diamagnetique
24590.97945634721,0.004188790204786391,Non permeable
29643.71679236178,0.0028825374097661027,diamagnetique
510.7626260287185,9.709615694694856,ferromagnetique
24590.97945634721,0.004188790204786391,Non permeable
24590.97945634721,0.004188790204786391,Non permeable
619.0451530665313,6.609910943152925,ferromagnetique
30932.55764310283,0.002647333171520161,diamagnetique
816.0803160126825,3.803421505946043,ferromagnetique
2165.1150149775694,0.5403539364174446,ferromagnetique
24590.97945634721,0.004188790204786391,Non permeable
24590.97945634721,0.004188790204786391,Non permeable
25457.776430916583,0.003908402900044578,diamagnetique
25102.54217236296,0.004019803764339266,diamagnetique
30825.868728352412,0.002665689823366413,diamagnetique
24590.97945634721,0.004188790204786391,Non permeable
3410.155282451594,0.21781709064889235,paramagnetique
24590.97945634721,0.004188790204786391,Non permeable
3098.1721969996684,0.2638937829015427,paramagnetique
3625.7421148087215,0.192684349420174,paramagnetique
31411.300286656533,0.002567251605120549,diamagnetique
485.45334840455894,10.748435665481882,ferromagnetique
26466.39838892374,0.0036161844331123274,diamagnetique
2982.094286350397,0.2848377339254746,paramagnetique
30616.68755790039,0.002702239629203153,diamagnetique
26110.59472630201,0.003715409912071031,diamagnetique
24590.97945634721,0.004188790204786391,Non permeable
2715.619389039622,0.3434807967924841,paramagnetique
401.83699364121384,15.687019316925035,ferromagnetique
2536.3658677590024,0.3937462792499208,paramagnetique
27534.885976391728,0.0033409786358780842,diamagnetique
24590.97945634721,0.004188790204786391,Non permeable
3073.872432043401,0.26808257310632905,paramagnetique
24590.97945634721,0.004188790204786391,Non permeable
388.28400092694903,16.80123751139822,ferromagnetique
363.0876330930307,19.213980669355177,ferromagnetique
386.60092407919234,16.947845168565742,ferromagnetique
28796.84659723549,0.0030545722185584124,diamagnetique
2509.8063309714307,0.4021238596594936,paramagnetique
24913.290464643407,0.004081107929095137,diamagnetique
413.717611071006,14.79899579351032,ferromagnetique
446.22451998213444,12.72135585193627,ferromagnetique
416.07970626388504,14.631444185318863,ferromagnetique
26601.8443608427,0.003579453845444006,diamagnetique
775.3125904722699,4.213922946015109,ferromagnetique
3937.7081406037037,0.16336281798666927,paramagnetique
3346.408441295241,0.22619467105846514,paramagnetique
1516.3447527561104,1.101651823858821,ferromagnetique
1075.2884540049824,2.1907372771032825,ferromagnetique
1091.0482846753812,2.1279054240314865,ferromagnetique
24590.97945634721,0.004188790204786391,Non permeable
24590.97945634721,0.004188790204786391,Non permeable
25310.304674939187,0.0039540805951026135,diamagnetique
27230.319425983158,0.0034161331639573126,diamagnetique
31392.924345126237,0.0025702579814669132,diamagnetique
24590.97945634721,0.004188790204786391,Non permeable
24590.97945634721,0.004188790204786391,Non permeable
24590.97945634721,0.004188790204786391,Non permeable
26852.682173670306,0.003512892986740094,diamagnetique
27931.313162651903,0.0032468150850887114,diamagnetique
24895.01770805092,0.004087101133095744,diamagnetique
29702.00318795344,0.002871235285600206,diamagnetique
2898.074721600365,0.3015928947446202,paramagnetique
3888.175248823316,0.16755160819145568,paramagnetique
2484.0640470860276,0.41050144006906636,paramagnetique
28550.81786297521,0.003107442893957099,diamagnetique
618.4575448153926,6.622477313767283,ferromagnetique
2563.7868362149006,0.385368698840348,paramagnetique
27644.83281020214,0.003314456531913041,diamagnetique
5641.557598573803,0.07958701389094143,paramagnetique
24590.97945634721,0.004188790204786391,Non permeable
29710.42688282846,0.002869607373533445,diamagnetique
30852.095305982988,0.0026611596800986768,diamagnetique
1112.042530764917,2.0483184101405456,ferromagnetique
24590.97945634721,0.004188790204786391,Non permeable
3443.4258779464926,0.213628300444106,paramagnetique
495.39939884502354,10.321179064593668,ferromagnetique
24590.97945634721,0.004188790204786391,Non permeable
29133.047109059815,0.0029844784069172764,diamagnetique
4647.258295499501,0.11728612573401898,paramagnetique
3004.2662963592547,0.28064894372068827,paramagnetique
26448.696732874407,0.003621026552548866,diamagnetique
24700.163152603564,0.004151840102610967,diamagnetique
471.33725319952197,11.401886937428555,ferromagnetique
27433.536933357256,0.0033657097123531614,diamagnetique
31395.18812163414,0.002569887333593003,diamagnetique
941.637270244402,2.856754919664319,ferromagnetique
25684.172708210805,0.003839804383989754,diamagnetique
2766.7013458256656,0.33091442617812494,paramagnetique
417.15593089722586,14.556045961632709,ferromagnetique
24590.97945634721,0.004188790204786391,Non permeable
28009.37965179538,0.0032287415517819372,diamagnetique
4918.195891269442,0.10471975511965981,paramagnetique
26311.79437966459,0.0036588055578500203,diamagnetique
24590.97945634721,0.004188790204786391,Non permeable
29775.63754935684,0.002857051867604868,diamagnetique
24590.97945634721,0.004188790204786391,Non permeable
391.1716383681026,16.55409888931582,ferromagnetique
2715.619389039622,0.3434807967924841,paramagnetique
7098.804304379308,0.0502654824574367,paramagnetique
28859.618071582085,0.0030412988981746198,diamagnetique
453.75753899588767,12.302476831457632,ferromagnetique
508.89992227114385,9.780825128176225,ferromagnetique
2683.095827900359,0.3518583772020569,paramagnetique
354.9032480558991,20.110381773179462,ferromagnetique
26096.770389173045,0.0037193473099027185,diamagnetique
24672.787802332055,0.004161058447279971,diamagnetique
353.25158738699855,20.298877332394852,ferromagnetique
365.93071173223444,18.916576564815344,ferromagnetique
1510.6118598198102,1.1100294042683936,ferromagnetique
26445.13176220747,0.003622002892818793,diamagnetique
24590.97945634721,0.004188790204786391,Non permeable
3549.402152189654,0.2010619298297468,paramagnetique
3174.6817967120487,0.25132741228718347,paramagnetique
27139.60665038612,0.003439007836819371,diamagnetique
24590.97945634721,0.004188790204786391,Non permeable
25237.662145886483,0.003976875717071441,diamagnetique
519.231689434251,9.395456429335876,ferromagnetique
2263.783151677235,0.4942772441647941,ferromagnetique
658.8708120997345,5.834984755267444,ferromagnetique
1177.6943251311347,1.8263125292868665,ferromagnetique
24996.4668707973,0.004053993127244338,diamagnetique
25368.865482453853,0.003935846677933965,diamagnetique
24853.557571970097,0.004100748523932667,diamagnetique
2621.407217989662,0.36861353802120245,paramagnetique
976.6325575165946,2.6556929898345722,ferromagnetique
25084.300257038412,0.004025652489033895,diamagnetique
3228.953792939671,0.24294983187761074,paramagnetique
24590.97945634721,0.004188790204786391,Non permeable
3257.1547981853637,0.23876104167282433,paramagnetique
24590.97945634721,0.004188790204786391,Non permeable
393.21666820215637,16.382358490919575,ferromagnetique
