Frequency,Inductance,Permeability
25422.738607040897,0.003919183508837701,diamagnetique
24956.27399392999,0.004067061813538503,diamagnetique
424.61398886705246,14.049202346853557,ferromagnetique
1256.540352307789,1.6043066484331878,ferromagnetique
417.8177493330828,14.509969269380061,ferromagnetique
422.10442794583685,14.216753955045014,ferromagnetique
27299.24551853212,0.0033989045954440447,diamagnetique
30836.52331529506,0.0026638480517102436,diamagnetique
398.8134263446297,15.925780358597859,ferromagnetique
405.0951847616727,15.435691904637853,ferromagnetique
24590.97945634721,0.004188790204786391,Non permeable
734.4682399939153,4.695633819565545,ferromagnetique
6147.744864086802,0.06702064327658226,paramagnetique
349.90996748551737,20.688434821439987,ferromagnetique
7098.804304379308,0.0502654824574367,paramagnetique
24590.97945634721,0.004188790204786391,paramagnetique
471.6839522189636,11.385131776609411,ferromagnetique
499.0585331717147,10.170382617221359,ferromagnetique
2683.095827900359,0.3518583772020569,paramagnetique
3410.155282451594,0.21781709064889235,paramagnetique
24590.97945634721,0.004188790204786391,Non permeable
24590.97945634721,0.004188790204786391,Non permeable
627.0434841092823,6.442359334961471,ferromagnetique
2939.184217778052,0.2932153143350474,paramagnetique
24590.97945634721,0.004188790204786391,Non permeable
7414.4592803674095,0.046076692252650306,paramagnetique
3794.4705089633558,0.17592918860102846,paramagnetique
476.1725096549202,11.171503476165306,ferromagnetique
1109.7753672838119,2.0566959905501188,ferromagnetique
25744.821644345015,0.003821734284465555,diamagnetique
24590.97945634721,0.004188790204786391,Non permeable
24590.97945634721,0.004188790204786391,Non permeable
4156.634183094678,0.1466076571675237,paramagnetique
24645.56611402242,0.004170255524840559,diamagnetique
24590.97945634721,0.004188790204786391,Non permeable
376.54450067692255,17.86519022341396,ferromagnetique
3512.997065192458,0.20525072003453318,paramagnetique
30925.986827442055,0.0026484582438629895,diamagnetique
24590.97945634721,0.004188790204786391,Non permeable
29784.111427994954,0.002855426379007755,diamagnetique
24590.97945634721,0.004188790204786391,Non permeable
24590.97945634721,0.004188790204786391,Non permeable
2878.156446247356,0.3057816849494066,paramagnetique
402.26688089294277,15.653508995286746,ferromagnetique
24590.97945634721,0.004188790204786391,Non permeable
4822.6878502412965,0.10890854532444617,paramagnetique
24590.97945634721,0.004188790204786391,Non permeable
5366.191655800718,0.08796459430051423,paramagnetique
24590.97945634721,0.004188790204786391,Non permeable
31251.646262987255,0.0025935490355640575,diamagnetique
397.8727040708259,16.001178582284016,ferromagnetique
7098.804304379308,0.0502654824574367,paramagnetique
24590.97945634721,0.004188790204786391,paramagnetique
3346.408441295241,0.22619467105846514,paramagnetique
30995.85152775334,0.0026365324409438383,diamagnetique
3665.806779846212,0.18849555921538763,paramagnetique
29260.716125173676,0.002958491743852351,diamagnetique
29757.004847042954,0.002860630941772848,diamagnetique
627.6559310898299,6.429792964347111,ferromagnetique
26661.735051689757,0.0035633907358879604,diamagnetique
9294.516590999003,0.029321531433504744,paramagnetique
373.2337721288967,18.183538278977725,ferromagnetique
2982.094286350397,0.2848377339254746,paramagnetique
29128.872761479914,0.002985333856627902,diamagnetique
24590.97945634721,0.004188790204786391,Non permeable
26735.46346497556,0.003543764303057759,diamagnetique
381.40450173450535,17.41280088129703,ferromagnetique
5641.557598573803,0.07958701389094143,paramagnetique
2960.406040066983,0.28902652413026103,paramagnetique
2536.3658677590024,0.3937462792499208,paramagnetique
539.1928933700932,8.712683625955695,ferromagnetique
4098.496576057867,0.1507964473723101,paramagnetique
2699.210662447629,0.34766958699727046,paramagnetique
3794.4705089633558,0.17592918860102846,paramagnetique
30572.653275304347,0.0027100293931373977,diamagnetique
362.18075047351067,19.310322844065265,ferromagnetique
997.2959086015077,2.5467844445101258,ferromagnetique
529.3587630430064,9.039409261929032,ferromagnetique
28167.675342011637,0.0031925539894668265,diamagnetique
24921.908156353642,0.004078286022432386,diamagnetique
26039.543723139835,0.003735713167345851,diamagnetique
3123.0575140151705,0.2597049926967563,paramagnetique
7098.804304379308,0.0502654824574367,paramagnetique
500.39995209732217,10.115928344559135,ferromagnetique
25216.466403915194,0.003983564065584566,diamagnetique
24590.97945634721,0.004188790204786391,Non permeable
24590.97945634721,0.004188790204786391,Non permeable
31615.4462413888,0.0025342043441832253,diamagnetique
474.4853663209767,11.251090490056248,ferromagnetique
28832.58177086647,0.003047005221918171,diamagnetique
24962.48595789096,0.0040650378726616015,diamagnetique
25811.86381598302,0.0038019073842506163,diamagnetique
27488.465059791277,0.0033522722635757752,diamagnetique
24910.87522188576,0.0040818993379974,diamagnetique
24590.97945634721,0.004188790204786391,Non permeable
2651.7135105667016,0.3602359576116297,paramagnetique
29131.55632699909,0.002984783870907037,diamagnetique
28910.917442046502,0.0030305155460665033,diamagnetique
24590.97945634721,0.004188790204786391,Non permeable
481.3440118145923,10.932742434492482,ferromagnetique
575.7890612927929,7.640353333530379,ferromagnetique
3707.2296401837048,0.18430676901060122,paramagnetique
409.90659303116473,15.07545594702622,ferromagnetique
2563.7868362149006,0.385368698840348,paramagnetique
444.98083909157396,12.79256528541764,ferromagnetique
24590.97945634721,0.004188790204786391,Non permeable
5796.14944320073,0.07539822368615505,paramagnetique
363.92163367719223,19.126016075054665,ferromagnetique
1001.4220987864182,2.525840493486194,ferromagnetique
428.2037845305218,13.814630095385517,ferromagnetique
845.9554107337411,3.539527723044501,ferromagnetique
25090.535851619923,0.004023651797001459,diamagnetique
5242.814435979324,0.09215338450530061,paramagnetique
2839.5217217517234,0.31415926535897937,paramagnetique
2621.407217989662,0.36861353802120245,paramagnetique
24590.97945634721,0.004188790204786391,Non permeable
24590.97945634721,0.004188790204786391,Non permeable
947.2091370397187,2.823244598026028,ferromagnetique
2509.8063309714307,0.4021238596594936,paramagnetique
24590.97945634721,0.004188790204786391,Non permeable
26786.038893713147,0.003530394786371428,diamagnetique
14197.608608758615,0.012566370614359175,paramagnetique
678.9048472599055,5.495692748679746,ferromagnetique
24590.97945634721,0.004188790204786391,Non permeable
6572.215709346268,0.05864306286700949,paramagnetique
24590.97945634721,0.004188790204786391,Non permeable
7414.4592803674095,0.046076692252650306,paramagnetique
24590.97945634721,0.004188790204786391,Non permeable
30425.52237497342,0.002736302936848865,diamagnetique
27636.10009432977,0.003316551529405281,diamagnetique
24590.97945634721,0.004188790204786391,Non permeable
24590.97945634721,0.004188790204786391,Non permeable
25254.438197212432,0.003971593943512303,diamagnetique
24590.97945634721,0.004188790204786391,Non permeable
435.2556182320162,13.37061833367816,ferromagnetique
24745.348240765612,0.004136691398379019,diamagnetique
24590.97945634721,0.004188790204786391,Non permeable
1259.8340417124214,1.595929068023615,ferromagnetique
25805.825168863415,0.003803686909849364,diamagnetique
28041.715019021634,0.0032212996139738288,diamagnetique
3549.402152189654,0.2010619298297468,paramagnetique
490.83889106413716,10.513863414013843,ferromagnetique
24590.97945634721,0.004188790204786391,Non permeable
31647.09977611111,0.0025291374401477046,diamagnetique
3750.089210171401,0.18011797880581484,paramagnetique
24590.97945634721,0.004188790204786391,Non permeable
25955.722296521995,0.0037598803563136897,diamagnetique
2636.4297319088546,0.36442474781641604,paramagnetique
725.1484229617442,4.81710873550435,ferromagnetique
348.6767076333281,20.835042478607512,ferromagnetique
434.7112082400547,13.404128655316455,ferromagnetique
29868.157169082504,0.002839379270580151,diamagnetique
24590.97945634721,0.004188790204786391,Non permeable
3286.107854673134,0.23457225146803795,paramagnetique
715.8710888014486,4.942772441647942,ferromagnetique
