Frequency,Inductance,Permeability
24590.97945634721,0.004188790204786391,Non permeable
378.72635309304286,17.659939503379427,ferromagnetique
24590.97945634721,0.004188790204786391,Non permeable
3228.953792939671,0.24294983187761074,paramagnetique
2802.402194552442,0.3225368457685521,paramagnetique
408.04015800634124,15.213686023784172,ferromagnetique
24590.97945634721,0.004188790204786391,Non permeable
24590.97945634721,0.004188790204786391,Non permeable
398.70857201750016,15.934157939007434,ferromagnetique
24590.97945634721,0.004188790204786391,Non permeable
2459.097945634721,0.41887902047863923,paramagnetique
24590.97945634721,0.004188790204786391,Non permeable
624.8130879310204,6.488436027214121,ferromagnetique
27603.5469201923,0.003324378635213897,diamagnetique
389.79322911376653,16.67138501504984,ferromagnetique
24988.30686318557,0.004056641247122571,diamagnetique
1709.1912241432672,0.867079572390783,ferromagnetique
5366.191655800718,0.08796459430051423,paramagnetique
24590.97945634721,0.004188790204786391,Non permeable
2898.074721600365,0.3015928947446202,paramagnetique
4098.496576057867,0.1507964473723101,paramagnetique
4918.195891269442,0.10471975511965981,paramagnetique
915.1814910316943,3.024306527855775,ferromagnetique
24590.97945634721,0.004188790204786391,Non permeable
361.74941937745893,19.356399536317916,ferromagnetique
24590.97945634721,0.004188790204786391,Non permeable
24590.97945634721,0.004188790204786391,Non permeable
24590.97945634721,0.004188790204786391,Non permeable
26019.12724579464,0.0037415780855678126,diamagnetique
24590.97945634721,0.004188790204786391,Non permeable
2683.095827900359,0.3518583772020569,paramagnetique
31463.772732464313,0.002558695883383549,diamagnetique
6147.744864086802,0.06702064327658226,paramagnetique
29351.351374716665,0.0029402486566327316,diamagnetique
436.4193138701524,13.299408900196791,ferromagnetique
24590.97945634721,0.004188790204786391,Non permeable
2766.7013458256656,0.33091442617812494,paramagnetique
2918.412337581472,0.2974041045398338,paramagnetique
400.7682763402246,15.770795121020761,ferromagnetique
2563.7868362149006,0.385368698840348,paramagnetique
2651.7135105667016,0.3602359576116297,paramagnetique
24590.97945634721,0.004188790204786391,Non permeable
2878.156446247356,0.3057816849494066,paramagnetique
24590.97945634721,0.004188790204786391,Non permeable
26366.3450822101,0.003643681433399466,diamagnetique
7414.4592803674095,0.046076692252650306,paramagnetique
24590.97945634721,0.004188790204786391,Non permeable
358.9254754639816,19.66218122126732,ferromagnetique
441.0272923196015,13.022948746680889,ferromagnetique
24590.97945634721,0.004188790204786391,Non permeable
26929.747531695422,0.0034928159333020405,diamagnetique
429.1808994798936,13.751798242313725,ferromagnetique
399.6552498171591,15.858759715321277,ferromagnetique
24590.97945634721,0.004188790204786391,Non permeable
2577.835088422898,0.3811799086355616,paramagnetique
27875.0949817543,0.0032599245722626322,diamagnetique
452.756630335447,12.356931104119855,ferromagnetique
530.0962030518657,9.014276520700314,ferromagnetique
24590.97945634721,0.004188790204786391,Non permeable
31654.101961422268,0.0025280186258908955,diamagnetique
24590.97945634721,0.004188790204786391,Non permeable
751.7681777683406,4.482005519121438,ferromagnetique
30286.787576787217,0.0027614287379336957,diamagnetique
24590.97945634721,0.004188790204786391,Non permeable
617.481905235181,6.6434212647912165,ferromagnetique
24590.97945634721,0.004188790204786391,Non permeable
24590.97945634721,0.004188790204786391,Non permeable
465.3911496179594,11.695102251763604,ferromagnetique
24590.97945634721,0.004188790204786391,Non permeable
2522.9812578782985,0.39793506945470714,paramagnetique
984.4270351509259,2.6138050877867083,ferromagnetique
24590.97945634721,0.004188790204786391,Non permeable
24590.97945634721,0.004188790204786391,Non permeable
27184.234612308486,0.0034277255672689557,diamagnetique
24590.97945634721,0.004188790204786391,Non permeable
409.1682778201811,15.129910219688448,ferromagnetique
4732.536202919539,0.11309733552923257,paramagnetique
25028.357154059267,0.004043668787985787,diamagnetique
31314.06161314945,0.0025832203885870725,diamagnetique
29291.918082243414,0.0029521922883436157,diamagnetique
2496.8356687881746,0.40631264986427995,paramagnetique
31114.762628631946,0.0026164189081192045,diamagnetique
675.3113748176744,5.554335811546755,ferromagnetique
25037.954522868058,0.004040569401991592,diamagnetique
24590.97945634721,0.004188790204786391,Non permeable
360.2324805562996,19.519762354304582,ferromagnetique
8694.224164801095,0.03351032163829113,paramagnetique
24590.97945634721,0.004188790204786391,Non permeable
27218.34545499869,0.0034191394948823637,diamagnetique
28294.277168640798,0.0031640479483312327,diamagnetique
766.2265822598699,4.314453910929983,ferromagnetique
24590.97945634721,0.004188790204786391,Non permeable
24590.97945634721,0.004188790204786391,Non permeable
4280.740061415642,0.1382300767579509,paramagnetique
24590.97945634721,0.004188790204786391,Non permeable
381.0837819334003,17.442122412730534,ferromagnetique
24590.97945634721,0.004188790204786391,Non permeable
