Frequency,Inductance,Permeability
17388.44832960219,0.008377580409572783,paramagnetique
24590.97945634721,0.004188790204786391,paramagnetique
30591.036685133062,0.002706773235970918,diamagnetique
2536.3658677590024,0.3937462792499208,paramagnetique
2802.402194552442,0.3225368457685521,paramagnetique
26847.772388284404,0.0035141779445735893,diamagnetique
24590.97945634721,0.004188790204786391,Non permeable
24590.97945634721,0.004188790204786391,Non permeable
24590.97945634721,0.004188790204786391,Non permeable
2699.210662447629,0.34766958699727046,paramagnetique
30236.76297679731,0.0027705734760170293,diamagnetique
664.8639390676717,5.730265000147783,ferromagnetique
26899.042378874357,0.0035007945562410578,diamagnetique
2898.074721600365,0.3015928947446202,paramagnetique
30979.451902235207,0.0026393245877736646,diamagnetique
28350.398336972765,0.003151533534207901,diamagnetique
24590.97945634721,0.004188790204786391,Non permeable
488.89496702624484,10.59763921810957,ferromagnetique
30001.85576895103,0.00281412915439599,diamagnetique
24590.97945634721,0.004188790204786391,Non permeable
30615.49105368705,0.0027024508493515642,diamagnetique
24590.97945634721,0.004188790204786391,Non permeable
8694.224164801095,0.03351032163829113,paramagnetique
24590.97945634721,0.004188790204786391,Non permeable
24590.97945634721,0.004188790204786391,Non permeable
7776.350497646632,0.04188790204786392,paramagnetique
24590.97945634721,0.004188790204786391,Non permeable
24590.97945634721,0.004188790204786391,Non permeable
24590.97945634721,0.004188790204786391,Non permeable
27470.983727399587,0.0033565400999388626,diamagnetique
4416.670292391457,0.12985249634837814,paramagnetique
534.3340487448021,8.871857653737576,ferromagnetique
539.7120970468375,8.695928465136548,ferromagnetique
667.3074016915663,5.688377098099919,ferromagnetique
17388.44832960219,0.008377580409572783,paramagnetique
30600.91741952166,0.0027050255374169965,diamagnetique
29330.613026995175,0.0029444079597895174,diamagnetique
24597.363895893643,0.004186616020003007,diamagnetique
2621.407217989662,0.36861353802120245,paramagnetique
24590.97945634721,0.004188790204786391,Non permeable
458.7837363615995,12.034394258351302,ferromagnetique
403.83686728459264,15.532034079347937,ferromagnetique
4042.732119470326,0.1549852375770965,paramagnetique
28873.009054538965,0.00303847851062825,diamagnetique
6820.310564903188,0.05445427266222309,paramagnetique
3315.8469934611403,0.23038346126325152,paramagnetique
31371.20095170583,0.002573818830613097,diamagnetique
382.4177747479394,17.32064749679173,ferromagnetique
24590.97945634721,0.004188790204786391,Non permeable
24590.97945634721,0.004188790204786391,Non permeable
24590.97945634721,0.004188790204786391,Non permeable
972.8041125271573,2.676636940858504,ferromagnetique
553.2002361958744,8.27704944465791,ferromagnetique
29112.47702804667,0.002988697398735918,diamagnetique
983.6391782538882,2.617993877991495,ferromagnetique
31583.39447382453,0.0025393505259091597,diamagnetique
586.6646851738245,7.359704389809689,ferromagnetique
24590.97945634721,0.004188790204786391,Non permeable
25291.54463016396,0.003959948662173339,diamagnetique
24590.97945634721,0.004188790204786391,Non permeable
24793.397951218023,0.004120673084242356,diamagnetique
